,user_id,week,creation_source,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,visited,adopted_user
7061,9626,14,GUEST_INVITE,0,0,27,1,No
7062,9627,11,ORG_INVITE,0,0,182,1,No
7063,9628,32,PERSONAL_PROJECTS,0,0,115,1,No
7064,9630,12,ORG_INVITE,1,1,23,1,No
7065,9631,33,SIGNUP,0,0,4,1,No
7066,9632,12,GUEST_INVITE,0,0,7,1,No
7067,9633,42,SIGNUP,0,0,190,4,yes
7068,9634,52,SIGNUP,0,0,103,1,No
7069,9635,23,SIGNUP_GOOGLE_AUTH,0,0,236,54,yes
7070,9636,21,SIGNUP_GOOGLE_AUTH,0,0,31,1,No
7071,9637,15,SIGNUP_GOOGLE_AUTH,0,0,3,1,No
7072,9638,21,PERSONAL_PROJECTS,1,1,64,1,No
7073,9639,14,GUEST_INVITE,0,0,34,1,No
7074,9640,14,ORG_INVITE,1,0,0,2,No
7075,9641,21,ORG_INVITE,1,0,232,279,yes
7076,9642,1,ORG_INVITE,0,0,10,1,No
7077,9643,23,GUEST_INVITE,0,0,14,1,No
7078,9644,23,ORG_INVITE,1,0,106,69,yes
7079,9645,23,ORG_INVITE,1,1,273,361,yes
7080,9647,2,GUEST_INVITE,0,0,31,1,No
7081,9649,17,SIGNUP,0,0,8,1,No
7082,9651,19,GUEST_INVITE,1,0,102,1,No
7083,9652,23,SIGNUP_GOOGLE_AUTH,1,0,40,56,yes
7084,9653,38,GUEST_INVITE,0,0,107,1,No
7085,9654,16,SIGNUP_GOOGLE_AUTH,0,0,91,1,No
7086,9655,45,SIGNUP_GOOGLE_AUTH,0,0,258,1,No
7087,9656,16,SIGNUP,0,0,379,1,No
7088,9657,38,GUEST_INVITE,0,0,137,1,No
7089,9658,5,SIGNUP_GOOGLE_AUTH,0,0,27,1,No
7090,9659,49,SIGNUP,0,0,244,1,No
7091,9660,22,SIGNUP,0,0,116,190,yes
7092,9661,36,ORG_INVITE,0,0,189,3,yes
7093,9662,8,ORG_INVITE,1,1,352,2,No
7094,9663,20,GUEST_INVITE,1,0,0,1,No
7095,9665,49,PERSONAL_PROJECTS,0,0,51,1,No
7096,9666,20,SIGNUP_GOOGLE_AUTH,1,0,207,1,No
7097,9667,17,GUEST_INVITE,0,0,141,1,No
7098,9669,22,ORG_INVITE,0,0,278,1,No
7099,9670,21,ORG_INVITE,0,0,265,9,yes
7100,9672,19,GUEST_INVITE,1,0,257,1,No
7101,9674,12,GUEST_INVITE,0,0,217,1,No
7102,9675,47,SIGNUP,0,0,65,1,No
7103,9677,52,GUEST_INVITE,1,1,28,1,No
7104,9679,23,ORG_INVITE,0,0,282,98,yes
7105,9680,20,SIGNUP,0,0,24,1,No
7106,9681,50,SIGNUP,0,0,6,1,No
7107,9682,15,ORG_INVITE,0,0,332,1,No
7108,9683,23,PERSONAL_PROJECTS,0,0,92,23,yes
7109,9684,21,ORG_INVITE,0,0,284,7,yes
7110,9685,27,ORG_INVITE,1,1,6,1,No
7111,9686,20,SIGNUP,1,1,116,1,No
7112,9687,28,ORG_INVITE,1,0,286,1,No
7113,9688,22,GUEST_INVITE,0,0,93,1,No
7114,9689,31,ORG_INVITE,0,0,62,1,No
7115,9691,23,ORG_INVITE,0,0,185,435,yes
7116,9692,42,ORG_INVITE,0,0,78,1,No
7117,9693,27,GUEST_INVITE,0,0,15,1,No
7118,9694,23,ORG_INVITE,0,0,84,353,yes
7119,9695,45,SIGNUP,0,0,52,6,yes
7120,9696,21,ORG_INVITE,0,0,29,4,yes
7121,9698,46,ORG_INVITE,0,0,257,4,yes
7122,9699,50,GUEST_INVITE,0,0,60,49,yes
7123,9700,44,ORG_INVITE,0,0,413,1,No
7124,9701,36,ORG_INVITE,0,0,6,1,No
7125,9702,34,ORG_INVITE,0,0,19,1,No
7126,9704,21,SIGNUP,0,0,0,3,yes
7127,9705,50,GUEST_INVITE,0,0,397,1,No
7128,9708,46,GUEST_INVITE,1,0,204,1,No
7129,9710,18,ORG_INVITE,0,0,45,1,No
7130,9711,23,SIGNUP,0,0,44,1,No
7131,9712,38,ORG_INVITE,0,0,25,1,No
7132,9714,17,SIGNUP_GOOGLE_AUTH,0,0,30,1,No
7133,9715,20,GUEST_INVITE,1,0,398,1,No
7134,9717,16,ORG_INVITE,0,0,362,11,yes
7135,9719,20,GUEST_INVITE,0,0,292,2,No
7136,9721,40,SIGNUP_GOOGLE_AUTH,0,0,124,3,yes
7137,9722,23,SIGNUP,0,0,4,80,yes
7138,9723,5,ORG_INVITE,0,0,49,1,No
7139,9724,22,ORG_INVITE,1,1,13,418,yes
7140,9725,39,SIGNUP_GOOGLE_AUTH,0,0,86,1,No
7141,9726,31,ORG_INVITE,0,0,58,1,No
7142,9727,21,SIGNUP,0,0,104,12,yes
7143,9728,21,GUEST_INVITE,0,0,38,458,yes
7144,9729,13,SIGNUP_GOOGLE_AUTH,0,1,40,1,No
7145,9733,16,PERSONAL_PROJECTS,0,0,23,1,No
7146,9734,22,ORG_INVITE,1,1,46,1,No
7147,9737,14,PERSONAL_PROJECTS,0,0,28,6,yes
7148,9738,35,PERSONAL_PROJECTS,0,0,171,1,No
7149,9739,22,ORG_INVITE,0,0,290,1,No
7150,9740,22,GUEST_INVITE,0,0,281,1,No
7151,9741,21,PERSONAL_PROJECTS,0,0,183,1,No
7152,9742,23,ORG_INVITE,0,0,263,35,yes
7153,9743,3,ORG_INVITE,0,0,34,1,No
7154,9744,23,ORG_INVITE,0,0,183,1,No
7155,9745,48,ORG_INVITE,1,1,141,1,No
7156,9746,23,PERSONAL_PROJECTS,0,0,206,277,yes
7157,9747,23,ORG_INVITE,0,0,34,111,yes
7158,9748,12,GUEST_INVITE,0,0,196,1,No
7159,9749,39,ORG_INVITE,0,0,399,1,No
7160,9750,23,PERSONAL_PROJECTS,1,1,274,6,yes
7161,9751,21,SIGNUP,0,0,12,266,yes
7162,9752,30,ORG_INVITE,0,0,124,2,No
7163,9753,44,ORG_INVITE,0,0,164,1,No
7164,9754,21,SIGNUP_GOOGLE_AUTH,0,0,72,112,yes
7165,9755,15,ORG_INVITE,0,0,94,1,No
7166,9756,48,ORG_INVITE,1,0,211,1,No
7167,9758,22,SIGNUP,0,0,141,1,No
7168,9759,29,SIGNUP,0,0,361,1,No
7169,9761,52,PERSONAL_PROJECTS,0,0,96,1,No
7170,9762,29,ORG_INVITE,0,0,6,1,No
7171,9763,41,SIGNUP,1,0,6,1,No
7172,9764,29,GUEST_INVITE,0,0,192,3,yes
7173,9765,37,ORG_INVITE,0,0,95,1,No
7174,9766,44,SIGNUP_GOOGLE_AUTH,0,0,134,1,No
7175,9768,23,SIGNUP_GOOGLE_AUTH,1,1,9,10,yes
7176,9769,30,ORG_INVITE,0,0,3,1,No
7177,9771,22,ORG_INVITE,1,1,413,370,yes
7178,9773,19,PERSONAL_PROJECTS,0,0,50,1,No
7179,9774,34,GUEST_INVITE,1,0,262,1,No
7180,9775,14,SIGNUP,1,0,305,1,No
7181,9776,5,ORG_INVITE,0,0,260,2,No
7182,9777,31,ORG_INVITE,0,0,369,1,No
7183,9780,13,SIGNUP_GOOGLE_AUTH,1,1,46,1,No
7184,9781,30,SIGNUP_GOOGLE_AUTH,1,1,223,1,No
7185,9783,26,ORG_INVITE,0,0,37,1,No
7186,9785,41,SIGNUP,0,0,406,1,No
7187,9786,20,ORG_INVITE,0,0,35,10,yes
7188,9787,19,ORG_INVITE,0,0,0,1,No
7189,9789,46,SIGNUP_GOOGLE_AUTH,0,0,389,1,No
7190,9792,6,GUEST_INVITE,0,0,197,1,No
7191,9795,39,SIGNUP_GOOGLE_AUTH,0,0,330,4,yes
7192,9797,13,SIGNUP_GOOGLE_AUTH,0,0,86,1,No
7193,9799,37,ORG_INVITE,1,1,26,1,No
7194,9800,39,GUEST_INVITE,0,0,184,1,No
7195,9801,3,ORG_INVITE,0,0,366,1,No
7196,9802,13,GUEST_INVITE,0,0,309,2,No
7197,9803,9,GUEST_INVITE,1,1,398,1,No
7198,9804,38,GUEST_INVITE,0,0,355,1,No
7199,9805,18,SIGNUP_GOOGLE_AUTH,1,0,12,1,No
7200,9806,23,GUEST_INVITE,0,0,202,180,yes
7201,9807,10,SIGNUP_GOOGLE_AUTH,0,0,180,4,yes
7202,9808,16,PERSONAL_PROJECTS,0,0,181,1,No
7203,9810,32,SIGNUP,1,1,296,1,No
7204,9812,12,GUEST_INVITE,0,0,17,2,No
7205,9813,14,SIGNUP_GOOGLE_AUTH,1,1,2,1,No
7206,9815,22,SIGNUP,0,0,23,1,No
7207,9816,17,SIGNUP,1,1,30,1,No
7208,9817,44,ORG_INVITE,0,0,141,1,No
7209,9818,20,GUEST_INVITE,1,1,138,1,No
7210,9819,51,PERSONAL_PROJECTS,0,0,105,11,yes
7211,9820,13,SIGNUP_GOOGLE_AUTH,1,1,82,2,No
7212,9821,16,PERSONAL_PROJECTS,0,0,191,4,yes
7213,9822,51,SIGNUP,0,0,121,1,No
7214,9823,23,ORG_INVITE,1,0,121,167,yes
7215,9824,50,SIGNUP_GOOGLE_AUTH,0,0,321,1,No
7216,9825,9,ORG_INVITE,1,0,118,14,yes
7217,9826,9,SIGNUP,0,0,166,1,No
7218,9828,38,GUEST_INVITE,0,0,3,1,No
7219,9830,21,SIGNUP_GOOGLE_AUTH,0,0,43,2,No
7220,9831,2,SIGNUP,1,1,393,1,No
7221,9832,11,SIGNUP,0,0,6,1,No
7222,9833,21,SIGNUP_GOOGLE_AUTH,1,1,379,12,yes
7223,9834,16,PERSONAL_PROJECTS,0,0,20,1,No
7224,9835,13,ORG_INVITE,0,0,86,4,yes
7225,9836,4,SIGNUP,0,0,286,1,No
7226,9837,22,PERSONAL_PROJECTS,0,0,52,3,yes
7227,9838,35,GUEST_INVITE,0,0,108,1,No
7228,9839,19,SIGNUP,0,0,298,4,yes
7229,9841,21,SIGNUP_GOOGLE_AUTH,0,0,218,258,yes
7230,9843,19,ORG_INVITE,0,0,311,14,yes
7231,9844,30,ORG_INVITE,0,0,88,1,No
7232,9845,17,GUEST_INVITE,0,0,260,74,yes
7233,9847,21,ORG_INVITE,0,0,190,1,No
7234,9849,31,ORG_INVITE,0,0,182,1,No
7235,9850,19,ORG_INVITE,0,0,398,13,yes
7236,9852,23,ORG_INVITE,1,1,22,107,yes
7237,9853,5,ORG_INVITE,1,1,32,1,No
7238,9854,4,SIGNUP,0,0,223,1,No
7239,9856,42,SIGNUP_GOOGLE_AUTH,0,0,172,1,No
7240,9857,13,SIGNUP,1,1,328,1,No
7241,9858,6,SIGNUP,0,0,60,1,No
7242,9859,37,ORG_INVITE,0,1,275,1,No
7243,9860,11,SIGNUP_GOOGLE_AUTH,0,0,224,1,No
7244,9861,13,SIGNUP_GOOGLE_AUTH,0,0,91,1,No
7245,9863,13,ORG_INVITE,0,0,39,32,yes
7246,9865,8,SIGNUP,0,0,3,1,No
7247,9868,7,ORG_INVITE,0,0,411,5,yes
7248,9869,24,SIGNUP,0,0,66,1,No
7249,9870,22,PERSONAL_PROJECTS,1,1,119,9,yes
7250,9872,26,SIGNUP_GOOGLE_AUTH,0,0,2,1,No
7251,9873,22,SIGNUP,1,0,230,1,No
7252,9875,2,ORG_INVITE,1,0,394,1,No
7253,9878,22,SIGNUP,0,0,43,1,No
7254,9879,23,ORG_INVITE,0,0,259,1,No
7255,9880,8,ORG_INVITE,0,0,30,1,No
7256,9881,22,SIGNUP_GOOGLE_AUTH,0,0,2,1,No
7257,9882,15,PERSONAL_PROJECTS,0,0,404,4,yes
7258,9884,14,ORG_INVITE,0,0,409,1,No
7259,9886,15,ORG_INVITE,1,1,311,1,No
7260,9888,10,SIGNUP,1,1,200,1,No
7261,9889,23,GUEST_INVITE,0,0,309,153,yes
7262,9890,6,ORG_INVITE,0,0,7,1,No
7263,9891,38,SIGNUP,1,0,100,1,No
7264,9892,48,ORG_INVITE,1,0,78,1,No
7265,9895,13,ORG_INVITE,0,0,319,1,No
7266,9896,22,GUEST_INVITE,0,0,186,2,No
7267,9897,22,PERSONAL_PROJECTS,0,0,241,68,yes
7268,9898,40,SIGNUP_GOOGLE_AUTH,0,0,360,1,No
7269,9899,22,ORG_INVITE,0,0,138,1,No
7270,9900,6,SIGNUP,1,0,74,1,No
7271,9901,22,GUEST_INVITE,0,0,405,340,yes
7272,9902,21,ORG_INVITE,0,0,4,1,No
7273,9903,1,ORG_INVITE,1,0,171,1,No
7274,9904,45,SIGNUP,1,1,126,1,No
7275,9908,8,ORG_INVITE,0,0,112,1,No
7276,9909,9,GUEST_INVITE,1,1,27,1,No
7277,9910,49,SIGNUP,0,0,232,1,No
7278,9913,50,PERSONAL_PROJECTS,0,0,74,1,No
7279,9914,22,GUEST_INVITE,0,0,93,94,yes
7280,9916,35,SIGNUP_GOOGLE_AUTH,1,0,272,1,No
7281,9917,15,SIGNUP,0,0,119,1,No
7282,9918,21,GUEST_INVITE,0,0,143,1,No
7283,9919,26,ORG_INVITE,0,0,376,1,No
7284,9921,45,ORG_INVITE,0,0,393,1,No
7285,9925,22,GUEST_INVITE,0,0,215,173,yes
7286,9927,40,SIGNUP,0,0,2,4,yes
7287,9928,35,ORG_INVITE,0,0,3,1,No
7288,9929,51,PERSONAL_PROJECTS,0,1,321,1,No
7289,9930,36,SIGNUP_GOOGLE_AUTH,0,0,271,2,No
7290,9931,39,SIGNUP_GOOGLE_AUTH,0,0,368,1,No
7291,9934,14,ORG_INVITE,0,0,184,4,yes
7292,9935,44,SIGNUP_GOOGLE_AUTH,0,0,27,1,No
7293,9936,3,PERSONAL_PROJECTS,0,0,379,9,yes
7294,9937,38,ORG_INVITE,0,0,148,1,No
7295,9938,52,SIGNUP,1,0,13,1,No
7296,9939,48,SIGNUP,0,0,278,8,yes
7297,9940,23,ORG_INVITE,0,0,313,6,yes
7298,9941,23,GUEST_INVITE,1,1,192,28,yes
7299,9942,23,SIGNUP_GOOGLE_AUTH,0,0,2,66,yes
7300,9943,36,SIGNUP_GOOGLE_AUTH,0,0,17,1,No
7301,9945,15,ORG_INVITE,1,0,317,1,No
7302,9946,17,SIGNUP,1,0,18,1,No
7303,9947,21,PERSONAL_PROJECTS,0,0,1,124,yes
7304,9948,21,SIGNUP,1,1,62,10,yes
7305,9949,14,PERSONAL_PROJECTS,0,0,284,1,No
7306,9950,40,SIGNUP,0,0,5,1,No
7307,9951,6,SIGNUP,0,1,0,1,No
7308,9952,14,SIGNUP_GOOGLE_AUTH,0,1,237,1,No
7309,9953,37,SIGNUP_GOOGLE_AUTH,1,0,5,1,No
7310,9955,47,GUEST_INVITE,1,0,315,1,No
7311,9956,36,SIGNUP,1,1,392,1,No
7312,9958,23,ORG_INVITE,0,0,4,450,yes
7313,9959,5,GUEST_INVITE,0,0,259,3,yes
7314,9960,14,ORG_INVITE,0,0,9,1,No
7315,9961,10,ORG_INVITE,0,0,156,11,yes
7316,9962,24,ORG_INVITE,0,0,385,4,yes
7317,9963,23,PERSONAL_PROJECTS,0,0,167,36,yes
7318,9964,22,SIGNUP_GOOGLE_AUTH,0,0,66,1,No
7319,9965,2,GUEST_INVITE,0,0,58,6,yes
7320,9966,38,ORG_INVITE,0,0,84,1,No
7321,9967,19,ORG_INVITE,1,0,76,1,No
7322,9968,23,ORG_INVITE,0,0,328,224,yes
7323,9969,46,ORG_INVITE,0,0,42,1,No
7324,9971,18,SIGNUP,0,0,128,1,No
7325,9972,22,SIGNUP_GOOGLE_AUTH,0,0,402,160,yes
7326,9973,34,GUEST_INVITE,0,0,15,1,No
7327,9974,23,ORG_INVITE,0,0,54,12,yes
7328,9975,20,SIGNUP_GOOGLE_AUTH,0,0,14,1,No
7329,9977,9,GUEST_INVITE,0,0,188,1,No
7330,9978,12,SIGNUP,0,0,121,1,No
7331,9979,12,SIGNUP_GOOGLE_AUTH,0,0,16,1,No
7332,9980,27,SIGNUP_GOOGLE_AUTH,0,0,185,1,No
7333,9981,21,SIGNUP,0,0,157,1,No
7334,9982,7,PERSONAL_PROJECTS,0,0,317,1,No
7335,9985,23,GUEST_INVITE,1,1,336,126,yes
7336,9986,47,SIGNUP_GOOGLE_AUTH,1,0,381,1,No
7337,9987,27,SIGNUP,0,0,26,1,No
7338,9988,27,ORG_INVITE,0,0,44,1,No
7339,9991,21,SIGNUP,0,0,92,217,yes
7340,9992,23,ORG_INVITE,0,0,67,127,yes
7341,9993,13,ORG_INVITE,0,0,136,1,No
7342,9994,23,SIGNUP_GOOGLE_AUTH,0,0,134,70,yes
7343,9995,18,GUEST_INVITE,1,0,142,1,No
7344,9996,6,SIGNUP,0,0,37,1,No
7345,9998,42,PERSONAL_PROJECTS,0,0,240,1,No
7346,9999,22,SIGNUP_GOOGLE_AUTH,1,0,223,33,yes
7347,10000,19,ORG_INVITE,1,1,108,2,No
7348,10002,23,SIGNUP,0,0,44,9,yes
7349,10003,39,SIGNUP_GOOGLE_AUTH,0,0,14,4,yes
7350,10004,18,GUEST_INVITE,0,0,57,1,No
7351,10005,3,PERSONAL_PROJECTS,0,0,34,1,No
7352,10006,20,ORG_INVITE,0,0,197,6,yes
7353,10007,51,GUEST_INVITE,0,0,2,1,No
7354,10008,17,ORG_INVITE,0,0,93,1,No
7355,10009,35,SIGNUP,1,0,88,1,No
7356,10011,22,SIGNUP,0,0,122,78,yes
7357,10012,22,ORG_INVITE,0,1,225,1,No
7358,10015,37,GUEST_INVITE,0,0,50,6,yes
7359,10016,21,ORG_INVITE,0,0,95,1,No
7360,10017,32,ORG_INVITE,0,0,34,1,No
7361,10018,10,SIGNUP_GOOGLE_AUTH,1,1,124,1,No
7362,10019,51,ORG_INVITE,0,1,7,1,No
7363,10020,21,PERSONAL_PROJECTS,0,0,4,103,yes
7364,10021,15,SIGNUP_GOOGLE_AUTH,0,0,4,1,No
7365,10022,21,SIGNUP,1,1,2,99,yes
7366,10023,22,GUEST_INVITE,0,0,55,166,yes
7367,10024,16,GUEST_INVITE,0,0,1,1,No
7368,10025,23,SIGNUP_GOOGLE_AUTH,0,0,270,18,yes
7369,10026,8,ORG_INVITE,0,0,194,1,No
7370,10027,9,SIGNUP,0,0,101,1,No
7371,10028,24,GUEST_INVITE,0,0,47,1,No
7372,10030,22,GUEST_INVITE,1,0,50,6,yes
7373,10033,6,ORG_INVITE,1,1,176,1,No
7374,10035,6,ORG_INVITE,0,1,369,1,No
7375,10036,6,PERSONAL_PROJECTS,0,0,6,1,No
7376,10037,32,ORG_INVITE,0,0,96,1,No
7377,10040,14,SIGNUP,0,0,14,1,No
7378,10042,21,ORG_INVITE,0,0,374,1,No
7379,10044,48,GUEST_INVITE,1,1,5,1,No
7380,10045,47,PERSONAL_PROJECTS,0,0,3,1,No
7381,10046,21,SIGNUP_GOOGLE_AUTH,0,0,8,1,No
7382,10047,46,GUEST_INVITE,0,0,49,1,No
7383,10048,5,ORG_INVITE,0,0,11,1,No
7384,10050,31,SIGNUP,0,0,397,1,No
7385,10051,48,SIGNUP_GOOGLE_AUTH,0,0,46,1,No
7386,10052,51,SIGNUP,1,0,124,1,No
7387,10053,45,SIGNUP_GOOGLE_AUTH,0,0,74,14,yes
7388,10054,38,ORG_INVITE,1,0,112,1,No
7389,10055,30,ORG_INVITE,0,1,75,1,No
7390,10056,18,GUEST_INVITE,0,0,136,2,No
7391,10057,34,PERSONAL_PROJECTS,0,0,207,1,No
7392,10058,7,ORG_INVITE,0,0,155,3,yes
7393,10059,23,PERSONAL_PROJECTS,1,1,15,183,yes
7394,10060,25,ORG_INVITE,1,1,14,1,No
7395,10061,52,ORG_INVITE,0,0,238,1,No
7396,10062,21,ORG_INVITE,0,0,119,22,yes
7397,10063,20,GUEST_INVITE,0,0,201,1,No
7398,10064,22,ORG_INVITE,0,0,12,10,yes
7399,10065,19,SIGNUP,0,0,350,1,No
7400,10066,22,ORG_INVITE,0,0,24,1,No
7401,10068,16,SIGNUP,0,0,14,1,No
7402,10069,52,SIGNUP_GOOGLE_AUTH,0,0,360,1,No
7403,10070,47,GUEST_INVITE,1,0,187,10,yes
7404,10071,39,ORG_INVITE,0,0,94,1,No
7405,10072,48,ORG_INVITE,1,1,9,1,No
7406,10073,50,SIGNUP_GOOGLE_AUTH,0,0,176,1,No
7407,10074,34,GUEST_INVITE,0,0,9,4,yes
7408,10075,26,ORG_INVITE,0,0,113,1,No
7409,10076,8,SIGNUP_GOOGLE_AUTH,0,0,377,1,No
7410,10077,44,ORG_INVITE,0,0,221,1,No
7411,10078,21,ORG_INVITE,0,0,13,2,No
7412,10079,6,SIGNUP,0,0,8,3,yes
7413,10081,39,ORG_INVITE,1,0,2,1,No
7414,10084,43,ORG_INVITE,0,0,224,4,yes
7415,10085,14,ORG_INVITE,1,0,80,1,No
7416,10086,32,SIGNUP_GOOGLE_AUTH,1,0,394,1,No
7417,10088,34,SIGNUP,0,0,126,1,No
7418,10089,38,PERSONAL_PROJECTS,0,0,157,1,No
7419,10090,32,PERSONAL_PROJECTS,0,0,47,1,No
7420,10091,22,ORG_INVITE,1,0,319,1,No
7421,10092,19,SIGNUP_GOOGLE_AUTH,0,0,54,1,No
7422,10093,10,SIGNUP,0,1,17,1,No
7423,10096,47,SIGNUP_GOOGLE_AUTH,0,0,106,1,No
7424,10098,19,ORG_INVITE,0,0,24,1,No
7425,10100,23,ORG_INVITE,0,0,122,55,yes
7426,10102,43,PERSONAL_PROJECTS,0,0,8,7,yes
7427,10103,19,SIGNUP_GOOGLE_AUTH,0,0,0,1,No
7428,10104,23,GUEST_INVITE,0,0,153,182,yes
7429,10106,1,SIGNUP,0,0,53,1,No
7430,10107,18,GUEST_INVITE,1,1,28,2,No
7431,10109,30,ORG_INVITE,1,1,57,1,No
7432,10110,22,SIGNUP,0,0,259,1,No
7433,10113,22,GUEST_INVITE,0,0,211,2,No
7434,10114,3,SIGNUP_GOOGLE_AUTH,0,0,8,1,No
7435,10115,23,SIGNUP_GOOGLE_AUTH,0,0,146,26,yes
7436,10118,16,GUEST_INVITE,1,0,159,20,yes
7437,10119,24,ORG_INVITE,1,0,79,1,No
7438,10120,33,SIGNUP_GOOGLE_AUTH,0,0,5,1,No
7439,10121,22,GUEST_INVITE,0,0,318,53,yes
7440,10122,45,GUEST_INVITE,0,1,128,5,yes
7441,10123,47,GUEST_INVITE,1,1,254,1,No
7442,10124,18,ORG_INVITE,0,0,122,1,No
7443,10125,31,SIGNUP,0,0,46,1,No
7444,10126,43,GUEST_INVITE,0,0,199,5,yes
7445,10127,33,GUEST_INVITE,0,0,176,1,No
7446,10128,8,GUEST_INVITE,0,0,77,1,No
7447,10130,19,ORG_INVITE,0,0,7,1,No
7448,10131,20,SIGNUP,0,0,21,1,No
7449,10132,37,SIGNUP,0,0,125,1,No
7450,10133,30,SIGNUP,0,0,68,1,No
7451,10134,9,SIGNUP,1,1,168,1,No
7452,10135,7,ORG_INVITE,0,0,89,1,No
7453,10136,51,SIGNUP_GOOGLE_AUTH,0,0,368,1,No
7454,10137,47,SIGNUP,0,0,194,1,No
7455,10138,4,ORG_INVITE,1,0,341,1,No
7456,10139,35,SIGNUP,1,0,21,1,No
7457,10141,29,SIGNUP_GOOGLE_AUTH,1,1,92,1,No
7458,10142,5,SIGNUP,1,1,119,1,No
7459,10143,4,ORG_INVITE,0,0,5,1,No
7460,10144,17,SIGNUP_GOOGLE_AUTH,1,0,349,1,No
7461,10145,21,GUEST_INVITE,0,0,122,1,No
7462,10146,19,SIGNUP,0,0,200,2,No
7463,10147,38,ORG_INVITE,0,0,3,1,No
7464,10148,51,ORG_INVITE,1,1,25,1,No
7465,10152,24,GUEST_INVITE,1,0,184,1,No
7466,10153,21,SIGNUP_GOOGLE_AUTH,0,0,206,301,yes
7467,10154,20,ORG_INVITE,0,0,359,2,No
7468,10155,22,ORG_INVITE,0,0,340,8,yes
7469,10157,32,SIGNUP_GOOGLE_AUTH,0,0,116,1,No
7470,10158,34,SIGNUP,1,0,3,1,No
7471,10159,22,SIGNUP_GOOGLE_AUTH,0,0,292,210,yes
7472,10161,27,ORG_INVITE,1,0,11,1,No
7473,10163,22,PERSONAL_PROJECTS,0,0,282,1,No
7474,10164,22,GUEST_INVITE,0,0,302,1,No
7475,10165,14,ORG_INVITE,0,1,336,3,yes
7476,10166,18,GUEST_INVITE,0,0,249,1,No
7477,10167,21,SIGNUP,0,0,155,17,yes
7478,10168,43,ORG_INVITE,1,1,321,1,No
7479,10170,14,SIGNUP_GOOGLE_AUTH,1,1,31,1,No
7480,10172,20,ORG_INVITE,0,0,1,1,No
7481,10174,9,PERSONAL_PROJECTS,0,0,348,1,No
7482,10175,10,ORG_INVITE,0,0,18,1,No
7483,10177,23,ORG_INVITE,0,0,147,115,yes
7484,10179,20,PERSONAL_PROJECTS,0,0,109,2,No
7485,10180,51,ORG_INVITE,0,0,10,1,No
7486,10181,24,GUEST_INVITE,0,0,0,1,No
7487,10184,29,GUEST_INVITE,1,1,406,1,No
7488,10185,44,ORG_INVITE,0,0,266,1,No
7489,10186,26,ORG_INVITE,0,0,1,1,No
7490,10187,35,ORG_INVITE,0,0,69,1,No
7491,10188,31,ORG_INVITE,0,0,157,1,No
7492,10189,10,PERSONAL_PROJECTS,0,0,48,1,No
7493,10191,18,SIGNUP,1,0,17,1,No
7494,10192,40,GUEST_INVITE,0,0,155,1,No
7495,10193,11,GUEST_INVITE,0,0,216,1,No
7496,10194,36,ORG_INVITE,1,1,157,1,No
7497,10195,52,PERSONAL_PROJECTS,0,0,93,1,No
7498,10199,23,SIGNUP,0,0,382,148,yes
7499,10201,12,GUEST_INVITE,1,0,43,1,No
7500,10202,30,PERSONAL_PROJECTS,0,0,299,1,No
7501,10203,32,SIGNUP_GOOGLE_AUTH,0,0,328,1,No
7502,10204,25,ORG_INVITE,0,0,178,1,No
7503,10205,10,ORG_INVITE,0,0,14,1,No
7504,10207,31,ORG_INVITE,0,0,18,8,yes
7505,10208,33,SIGNUP,0,0,129,1,No
7506,10209,24,ORG_INVITE,0,0,121,1,No
7507,10210,51,SIGNUP,0,0,4,1,No
7508,10211,17,GUEST_INVITE,0,0,169,41,yes
7509,10212,23,GUEST_INVITE,1,0,215,87,yes
7510,10213,19,ORG_INVITE,0,0,279,1,No
7511,10214,18,SIGNUP,0,0,14,1,No
7512,10215,23,GUEST_INVITE,0,0,0,1,No
7513,10217,38,SIGNUP_GOOGLE_AUTH,0,0,231,6,yes
7514,10218,18,SIGNUP,0,0,302,1,No
7515,10219,18,SIGNUP,0,1,36,1,No
7516,10222,23,SIGNUP,0,0,56,250,yes
7517,10223,51,SIGNUP,0,0,14,1,No
7518,10224,8,SIGNUP,0,0,77,1,No
7519,10225,23,ORG_INVITE,0,0,117,93,yes
7520,10226,36,SIGNUP_GOOGLE_AUTH,0,0,367,1,No
7521,10227,48,SIGNUP,0,0,186,1,No
7522,10228,36,GUEST_INVITE,1,1,133,1,No
7523,10229,47,SIGNUP_GOOGLE_AUTH,1,0,247,1,No
7524,10230,22,PERSONAL_PROJECTS,1,1,286,100,yes
7525,10231,5,ORG_INVITE,1,1,10,1,No
7526,10232,33,ORG_INVITE,1,1,110,1,No
7527,10233,23,ORG_INVITE,0,0,103,70,yes
7528,10234,50,ORG_INVITE,0,0,241,9,yes
7529,10238,23,SIGNUP,0,0,178,216,yes
7530,10239,46,SIGNUP,0,0,182,1,No
7531,10242,7,ORG_INVITE,0,1,81,1,No
7532,10243,5,SIGNUP,0,0,109,1,No
7533,10244,23,SIGNUP,0,0,275,37,yes
7534,10245,19,PERSONAL_PROJECTS,0,0,314,1,No
7535,10246,23,PERSONAL_PROJECTS,0,0,259,36,yes
7536,10247,24,GUEST_INVITE,0,0,63,1,No
7537,10248,24,PERSONAL_PROJECTS,0,0,57,1,No
7538,10249,19,ORG_INVITE,0,0,11,1,No
